payment_id,order_id,amount,fee,tax,net_amount,settlement_id,payment_date,settlement_date,status
pay_LVYXUNW6,ORD_1438,1514.91,30.3,5.45,1479.16,setl_046,2026-08-26 23:32:00,2026-08-27,captured
pay_4AG0331S,ORD_1439,3481.08,69.62,12.53,3398.93,setl_046,2026-08-26 20:45:00,2026-08-27,captured
pay_ETMDLJJW,ORD_1440,1754.44,35.09,6.32,1713.03,setl_046,2026-08-26 21:43:00,2026-08-27,captured
pay_5ULMB0XE,ORD_1441,1498.04,29.96,5.39,1462.69,setl_046,2026-08-27 03:46:00,2026-08-28,captured
pay_8D82YW66,ORD_1442,274.32,5.49,0.99,267.84,setl_046,2026-08-27 03:02:00,2026-08-28,captured
pay_W89BWXX3,ORD_1443,1165.9,23.32,4.2,1138.38,setl_046,2026-08-26 19:41:00,2026-08-27,captured
pay_XD6YM082,ORD_1444,341.82,6.84,1.23,333.75,setl_046,2026-08-27 05:25:00,2026-08-28,captured
pay_49HVI0UX,ORD_1445,1287.61,25.75,4.63,1257.23,setl_047,2026-08-27 03:42:00,2026-08-28,captured
pay_W6BB12A6,ORD_1446,334.66,6.69,1.2,326.77,setl_047,2026-08-27 00:49:00,2026-08-28,captured
pay_24DFNUO0,ORD_1447,265.69,5.31,0.96,259.42,setl_047,2026-08-26 20:51:00,2026-08-27,captured
pay_NJ464UST,ORD_1448,223.99,4.48,0.81,218.7,setl_047,2026-08-26 22:25:00,2026-08-27,captured
pay_AVT9BCMQ,ORD_1449,1002.62,20.05,3.61,978.96,setl_047,2026-08-27 00:14:00,2026-08-28,captured
pay_CHFBKX6Q,ORD_1450,331.38,6.63,1.19,323.56,setl_047,2026-08-26 23:47:30,2026-08-27,captured
pay_1HDRH886,ORD_1450,331.38,6.63,1.19,323.56,setl_047,2026-08-26 23:47:00,2026-08-27,captured
pay_1I7945A2,ORD_1451,994.3,19.89,3.58,970.83,setl_047,2026-08-27 00:58:00,2026-08-28,captured
pay_Y12ELAAX,ORD_1452,1480.81,29.62,5.33,1445.86,setl_047,2026-08-27 06:04:00,2026-08-28,captured
pay_588F9D1L,ORD_1453,411.76,8.24,1.48,402.04,setl_047,2026-08-27 08:15:00,2026-08-28,captured
pay_5UXEK7FJ,ORD_1454,345.75,6.92,1.25,337.58,setl_047,2026-08-26 17:29:00,2026-08-27,captured
pay_TBRP1B2K,ORD_1455,323.7,6.47,1.16,316.07,setl_047,2026-08-27 06:29:00,2026-08-28,captured
pay_34RU8PIL,ORD_1456,190.18,3.8,0.68,185.7,setl_048,2026-08-27 02:06:00,2026-08-28,captured
pay_1HWCHWKU,ORD_1457,385.08,7.7,1.39,375.99,setl_048,2026-08-27 04:56:00,2026-08-28,captured
pay_QJRQZZ5H,ORD_1458,1845.63,36.91,6.64,1802.08,setl_048,2026-08-26 18:30:00,2026-08-27,captured
pay_ZKGVHWWR,ORD_1459,1871.7,37.43,6.74,1827.53,setl_048,2026-08-26 17:38:00,2026-08-27,captured
pay_J89RU8E1,ORD_1460,1820.5,36.41,6.55,1777.54,setl_048,2026-08-27 02:15:00,2026-08-28,captured
pay_0T5F2TVO,ORD_1461,1160.2,23.2,4.18,1132.82,setl_048,2026-08-26 23:13:00,2026-08-27,captured
pay_PBU2MNIB,ORD_1463,2489.4,49.79,8.96,2430.65,setl_048,2026-08-26 19:01:00,2026-08-27,captured
pay_Y68GQC9A,ORD_1464,510.5,12.05,2.17,496.28,setl_048,2026-08-27 05:58:00,2026-08-28,captured
pay_53V1082G,ORD_1465,2953.45,59.07,10.63,2883.75,setl_048,2026-08-27 23:59:00,2026-08-29,captured
pay_1V64UHQW,ORD_1466,396.69,7.93,1.43,387.33,setl_049,2026-08-26 18:52:00,2026-08-27,captured
pay_Q2EZXBWF,ORD_1467,1532.41,30.65,5.52,1296.24,setl_049,2026-08-27 00:04:00,2026-08-28,captured
pay_OO01GOJ3,ORD_1468,1928.04,38.56,6.94,1882.54,setl_049,2026-08-26 23:24:00,2026-08-27,captured
pay_Z7O2054M,ORD_1469,343.17,6.86,1.23,335.08,setl_049,2026-08-27 02:53:00,2026-08-28,captured
pay_D4HF6JRG,ORD_1470,452.88,9.06,1.63,442.19,setl_049,2026-08-27 02:22:00,2026-08-28,captured
pay_LSI6TK96,ORD_1471,217.4,4.35,0.78,212.27,setl_049,2026-08-27 01:55:00,2026-08-28,captured
pay_RAWYK0R6,ORD_1472,381.36,7.63,1.37,372.36,setl_049,2026-08-26 20:30:00,2026-08-27,captured
pay_84HKLOJ7,ORD_1473,496.89,9.94,1.79,485.16,setl_049,2026-08-26 19:44:00,2026-08-27,captured
pay_IKHLCH0J,ORD_1474,1883.03,37.66,6.78,1838.59,setl_049,2026-08-26 23:23:00,2026-08-27,captured
pay_MEQ3O3JD,ORD_1475,1536.83,30.74,5.53,1500.56,setl_050,2026-08-27 01:53:00,2026-08-28,captured
pay_3BP552TK,ORD_1476,1480.3,29.61,5.33,1445.36,setl_050,2026-08-27 07:24:00,2026-08-28,captured
pay_EWAN2OGO,ORD_1477,983.46,19.67,3.54,960.25,setl_050,2026-08-27 02:11:00,2026-08-28,captured
pay_I0OQHS4B,ORD_1478,2540.86,50.82,9.15,2480.89,setl_050,2026-08-27 05:14:00,2026-08-28,captured
pay_J0HGVBZD,ORD_1479,3487.19,69.74,12.55,3404.9,setl_050,2026-08-26 22:45:00,2026-08-27,captured
pay_QQTXYOCE,ORD_1480,665.37,13.31,2.4,649.66,setl_050,2026-08-27 01:44:00,2026-08-28,captured
pay_C6EA302S,ORD_1481,442.62,8.85,1.59,432.18,setl_050,2026-08-27 07:38:00,2026-08-28,captured
pay_HRFEGTG1,ORD_1482,1608.01,32.16,5.79,1570.06,setl_050,2026-08-26 22:09:00,2026-08-27,captured
pay_B59Q8LAB,ORD_1483,1531.44,30.63,5.51,1495.3,setl_050,2026-08-27 08:07:00,2026-08-28,captured
pay_EAPWL6ZX,ORD_1484,3509.64,70.19,12.63,3426.82,setl_050,2026-08-26 20:22:00,2026-08-27,captured
pay_X5G2XHUF,ORD_1485,889.58,17.79,3.2,868.59,setl_051,2026-08-27 06:22:00,2026-08-28,captured
pay_X2RYW5OV,ORD_1486,1764.45,35.29,6.35,1722.81,setl_051,2026-08-27 05:39:00,2026-08-28,captured
pay_9SCRHV6Z,ORD_1487,207.82,4.16,0.75,202.91,setl_051,2026-08-27 07:04:00,2026-08-28,captured
pay_CXL46OAZ,ORD_1488,907.04,18.14,3.27,885.63,setl_051,2026-08-27 07:19:00,2026-08-28,captured
pay_DPNC435E,ORD_1489,3532.27,70.65,12.72,3448.9,setl_051,2026-08-26 23:35:00,2026-08-27,captured
pay_0NOKCP1D,ORD_1490,870.54,17.41,3.13,850.0,setl_051,2026-08-27 02:22:00,2026-08-28,captured
pay_Z8SEEXAB,ORD_1491,693.57,13.87,2.5,677.2,setl_051,2026-08-26 20:45:00,2026-08-27,captured
pay_QKWMWE08,ORD_1492,293.56,5.87,1.06,286.63,setl_051,2026-08-27 06:17:00,2026-08-28,captured
pay_TAORZ02D,ORD_1493,225.13,4.5,0.81,219.82,setl_052,2026-08-27 07:35:00,2026-08-28,captured
pay_ISRM5T1E,ORD_1494,503.32,10.07,1.81,491.44,setl_052,2026-08-27 03:51:00,2026-08-28,captured
pay_T4EMAONX,ORD_1495,3479.14,69.58,12.52,3397.04,setl_052,2026-08-26 19:01:00,2026-08-27,captured
pay_8404543D,ORD_1496,1786.41,35.73,6.43,1744.25,setl_052,2026-08-26 22:21:00,2026-08-27,captured
pay_XOMEQZC3,ORD_1497,2509.45,50.19,9.03,2450.23,setl_052,2026-08-27 00:45:00,2026-08-28,captured
pay_WL5J7O1R,ORD_1498,3013.66,60.27,10.85,2942.54,setl_052,2026-08-26 21:58:00,2026-08-27,captured
pay_K6WA66LF,ORD_1499,917.8,18.36,3.3,896.14,setl_052,2026-08-26 18:22:00,2026-08-27,captured
pay_1V5AJZ3U,ORD_1500,457.05,9.14,1.65,446.26,setl_052,2026-08-26 18:11:00,2026-08-27,captured
