payment_id,order_id,amount,fee,tax,net_amount,settlement_id,payment_date,settlement_date,status
pay_N3YUYUIR,ORD_5173,941.85,18.84,3.39,919.62,setl_431,2026-08-24 02:49:00,2026-08-25,captured
pay_MKJALZX8,ORD_5175,501.92,11.85,2.13,487.94,setl_431,2026-08-24 06:17:00,2026-08-25,captured
pay_R05VM4T6,ORD_5176,433.4,8.67,1.56,423.17,setl_431,2026-08-23 18:57:00,2026-08-24,captured
pay_9GNJRB6G,ORD_5177,958.78,19.18,3.45,936.15,setl_431,2026-08-24 00:20:00,2026-08-25,captured
pay_ITKFDBM1,ORD_5178,301.06,6.02,1.08,293.96,setl_431,2026-08-23 23:32:00,2026-08-24,captured
pay_OGLUAP56,ORD_5179,3011.81,60.24,10.84,2940.73,setl_431,2026-08-24 02:25:00,2026-08-25,captured
pay_NLQGZBMW,ORD_5180,209.34,4.19,0.75,204.4,setl_431,2026-08-24 05:56:00,2026-08-25,captured
pay_99HZYZTE,ORD_5181,1648.97,32.98,5.94,1610.05,setl_431,2026-08-23 23:10:00,2026-08-24,captured
pay_ABQR8V3D,ORD_5182,403.27,8.07,1.45,393.75,setl_432,2026-08-24 00:04:00,2026-08-24,captured
pay_57SS737P,ORD_5183,454.2,9.08,1.63,443.49,setl_432,2026-08-23 17:48:00,2026-08-24,captured
pay_R2VB4JMH,ORD_5184,1503.29,30.07,5.41,1467.81,setl_432,2026-08-23 19:44:00,2026-08-24,captured
pay_SKV34GNS,ORD_5185,1176.94,23.54,4.24,1149.16,setl_432,2026-08-24 01:32:00,2026-08-25,captured
pay_UFAH4BA6,ORD_5186,376.06,7.52,1.35,367.19,setl_432,2026-08-24 04:36:00,2026-08-25,captured
pay_RSLNMMWD,ORD_5187,286.96,5.74,1.03,280.19,setl_432,2026-08-24 05:04:00,2026-08-25,captured
pay_ELORZ3WZ,ORD_5188,492.56,9.85,1.77,480.94,setl_432,2026-08-24 23:59:00,2026-08-26,captured
pay_6WHLVJ8S,ORD_5189,499.13,9.98,1.8,487.35,setl_432,2026-08-23 22:45:00,2026-08-24,captured
pay_0DRVCNIG,ORD_5190,425.59,8.51,1.53,330.43,setl_432,2026-08-23 21:34:00,2026-08-24,captured
pay_8GLTCC13,ORD_5191,1583.41,31.67,5.7,1546.04,setl_432,2026-08-23 23:33:00,2026-08-24,captured
pay_2QNB89EY,ORD_5192,465.85,9.32,1.68,454.85,setl_433,2026-08-23 17:59:00,2026-08-24,captured
pay_ESSGR09R,ORD_5193,1303.4,26.07,4.69,1272.64,setl_433,2026-08-24 02:08:00,2026-08-25,captured
pay_9R04YHRP,ORD_5194,1547.15,30.94,5.57,1510.64,setl_433,2026-08-24 01:06:00,2026-08-25,captured
pay_NIT3QVDM,ORD_5195,2546.33,50.93,9.17,2486.23,setl_433,2026-08-23 19:42:00,2026-08-24,captured
pay_VSB4SZ46,ORD_5196,508.05,10.16,1.83,496.06,setl_433,2026-08-23 23:13:00,2026-08-24,captured
pay_QXJ67OHX,ORD_5197,1023.95,20.48,3.69,999.78,setl_433,2026-08-23 18:23:00,2026-08-24,captured
pay_UICC1EFC,ORD_5198,247.1,4.94,0.89,241.27,setl_433,2026-08-24 06:57:00,2026-08-25,captured
pay_CH20SNST,ORD_5199,1484.11,29.68,5.34,1449.09,setl_433,2026-08-24 04:39:00,2026-08-25,captured
pay_XLFLJYKQ,ORD_5200,1163.81,23.28,4.19,1136.34,setl_433,2026-08-23 20:06:00,2026-08-24,captured
pay_9X3KBRCD,ORD_5201,1495.96,29.92,5.39,1460.65,setl_434,2026-08-23 20:04:00,2026-08-24,captured
pay_8ZY915E7,ORD_5202,217.05,4.34,0.78,211.93,setl_434,2026-08-24 07:26:00,2026-08-25,captured
pay_4QNT8NUP,ORD_5203,349.51,6.99,1.26,341.26,setl_434,2026-08-24 03:47:00,2026-08-25,captured
pay_NF1P6RD7,ORD_5204,362.6,7.25,1.3,354.05,setl_434,2026-08-24 07:14:00,2026-08-25,captured
pay_8UZLN25D,ORD_5205,1830.56,36.61,6.59,1787.36,setl_434,2026-08-24 02:23:00,2026-08-25,captured
pay_0S3AXJF2,ORD_5206,325.81,6.52,1.17,318.12,setl_434,2026-08-23 17:36:00,2026-08-24,captured
pay_QTVLUCDU,ORD_5207,1488.79,29.78,5.36,1453.65,setl_434,2026-08-23 19:00:00,2026-08-24,captured
pay_M6Y7E4C5,ORD_5208,546.65,10.93,1.97,533.75,setl_434,2026-08-24 07:34:00,2026-08-25,captured
pay_3TL0TA89,ORD_5209,1253.91,25.08,4.51,1224.32,setl_434,2026-08-24 06:31:00,2026-08-25,captured
pay_3C58KZX7,ORD_5210,314.47,6.29,1.13,307.05,setl_434,2026-08-24 07:42:00,2026-08-25,captured
pay_TXCY1R4R,ORD_5211,2527.51,50.55,9.1,2467.86,setl_434,2026-08-24 03:06:00,2026-08-25,captured
pay_WOONXZNL,ORD_5212,2547.83,50.96,9.17,2487.7,setl_435,2026-08-24 03:10:00,2026-08-25,captured
pay_UW2NWQ83,ORD_5213,268.2,5.36,0.96,261.88,setl_435,2026-08-24 02:15:00,2026-08-25,captured
pay_9MWGJWCH,ORD_5214,995.4,19.91,3.58,971.91,setl_435,2026-08-23 20:32:00,2026-08-24,captured
pay_EKQ8BAOZ,ORD_5215,3510.42,70.21,12.64,3427.57,setl_435,2026-08-23 18:17:00,2026-08-24,captured
pay_2U9MPG40,ORD_5216,1563.42,31.27,5.63,1526.52,setl_435,2026-08-23 22:12:00,2026-08-24,captured
pay_22BONJUA,ORD_5217,968.93,19.38,3.49,946.06,setl_435,2026-08-24 07:12:00,2026-08-25,captured
pay_XRJ93681,ORD_5218,1270.39,25.41,4.57,1240.41,setl_435,2026-08-24 00:32:00,2026-08-25,captured
pay_S47B7YRV,ORD_5219,349.4,6.99,1.26,341.15,setl_435,2026-08-23 21:39:00,2026-08-24,captured
pay_7P88QW2B,ORD_5220,721.01,14.42,2.6,703.99,setl_435,2026-08-23 20:03:00,2026-08-24,captured
pay_P72AU5R5,ORD_5221,663.62,13.27,2.39,647.96,setl_435,2026-08-23 22:18:00,2026-08-24,captured
pay_IB8WHFAH,ORD_5222,1838.34,36.77,6.62,1794.95,setl_436,2026-08-23 22:20:00,2026-08-24,captured
pay_G03XJR2S,ORD_5223,1314.31,26.29,4.73,1283.29,setl_436,2026-08-23 18:07:30,2026-08-24,captured
pay_D547C1G6,ORD_5223,1314.31,26.29,4.73,1283.29,setl_436,2026-08-23 18:07:00,2026-08-24,captured
pay_70LA5T7W,ORD_5224,231.29,4.63,0.83,225.83,setl_436,2026-08-23 23:57:00,2026-08-24,captured
pay_VRSY2OPT,ORD_5225,3529.93,70.6,12.71,3446.62,setl_436,2026-08-24 04:36:00,2026-08-25,captured
pay_3AO8DZ4Z,ORD_5226,1768.0,35.36,6.36,1726.28,setl_436,2026-08-24 05:18:00,2026-08-25,captured
pay_8O26JACY,ORD_5227,162.87,3.26,0.59,159.02,setl_436,2026-08-24 02:59:00,2026-08-25,captured
pay_DYBO0A7O,ORD_5228,1829.05,36.58,6.58,1785.89,setl_436,2026-08-23 20:58:00,2026-08-24,captured
pay_Q0FNCL27,ORD_5229,1622.38,32.45,5.84,1584.09,setl_436,2026-08-24 05:38:00,2026-08-25,captured
pay_AMPTOFUO,ORD_5230,224.69,4.49,0.81,219.39,setl_436,2026-08-24 04:50:00,2026-08-25,captured
pay_2YC5UB6L,ORD_5231,1266.29,25.33,4.56,1236.4,setl_437,2026-08-24 08:00:00,2026-08-25,captured
pay_0RUCPRKF,ORD_5232,250.73,5.01,0.9,244.82,setl_437,2026-08-24 03:02:00,2026-08-25,captured
pay_QUCIPNLE,ORD_5233,213.46,4.27,0.77,208.42,setl_437,2026-08-23 20:18:00,2026-08-24,captured
pay_KQ4HJKCY,ORD_5234,498.46,9.97,1.79,486.7,setl_437,2026-08-24 00:59:00,2026-08-25,captured
pay_21P5BB46,ORD_5235,1862.37,37.25,6.71,1818.41,setl_437,2026-08-24 03:48:00,2026-08-25,captured
pay_W26ZNL6H,ORD_5236,1031.24,20.62,3.71,1006.91,setl_437,2026-08-23 20:19:00,2026-08-24,captured
pay_NI7RWWRJ,ORD_5237,1530.38,30.61,5.51,1494.26,setl_437,2026-08-23 19:09:00,2026-08-24,captured
pay_NPN728ZH,ORD_5238,388.46,7.77,1.4,379.29,setl_437,2026-08-24 04:29:00,2026-08-25,captured
pay_HKFD9JMZ,ORD_5239,888.3,17.77,3.2,867.33,setl_437,2026-08-24 01:59:00,2026-08-25,captured
pay_G7BB4DWU,ORD_5241,408.51,8.17,1.47,398.87,setl_437,2026-08-24 02:41:00,2026-08-25,captured
pay_LXTIOHQ1,ORD_5242,956.55,19.13,3.44,933.98,setl_437,2026-08-24 05:38:00,2026-08-25,captured
pay_DTRB6LX8,ORD_5243,344.88,6.9,1.24,336.74,setl_438,2026-08-23 23:51:00,2026-08-24,captured
pay_9B0VK8F3,ORD_5244,289.29,5.79,1.04,282.46,setl_438,2026-08-23 20:17:00,2026-08-24,captured
pay_F14M6MW6,ORD_5245,357.57,7.15,1.29,349.13,setl_438,2026-08-23 23:51:00,2026-08-24,captured
pay_EOL2NBTD,ORD_5246,1926.53,38.53,6.94,1881.06,setl_438,2026-08-23 19:42:00,2026-08-24,captured
pay_FMTO5J3Z,ORD_5247,469.46,9.39,1.69,458.38,setl_438,2026-08-23 18:44:00,2026-08-24,captured
pay_L4T5D8K9,ORD_5248,1306.95,26.14,4.71,1276.1,setl_438,2026-08-24 06:22:00,2026-08-25,captured
pay_IAEH35M5,ORD_5249,1344.03,26.88,4.84,1312.31,setl_438,2026-08-23 20:11:00,2026-08-24,captured
pay_IHDE23C0,ORD_5250,361.71,7.23,1.3,353.18,setl_438,2026-08-24 06:03:00,2026-08-25,captured
pay_EV8729CI,ORD_5251,168.79,3.38,0.61,164.8,setl_438,2026-08-24 05:28:00,2026-08-25,captured
pay_PEEM9JUJ,ORD_5252,200.45,4.01,0.72,195.72,setl_438,2026-08-23 17:07:00,2026-08-24,captured
pay_BKDHYNHY,ORD_5253,970.99,19.42,3.5,948.07,setl_438,2026-08-24 06:59:00,2026-08-25,captured
pay_BAXNTMLS,ORD_5254,1476.53,29.53,5.32,1441.68,setl_439,2026-08-24 04:12:00,2026-08-25,captured
pay_H9MSV7A3,ORD_5255,2491.58,49.83,8.97,2432.78,setl_439,2026-08-24 05:07:00,2026-08-25,captured
pay_L9IPPD71,ORD_5256,1455.18,29.1,5.24,1420.84,setl_439,2026-08-24 01:48:00,2026-08-25,captured
pay_UMRECDHZ,ORD_5257,1817.98,36.36,6.54,1775.08,setl_439,2026-08-24 00:18:00,2026-08-25,captured
pay_9S0F25EM,ORD_5258,438.56,8.77,1.58,428.21,setl_439,2026-08-24 01:14:00,2026-08-25,captured
pay_BTQKQAKC,ORD_5259,1023.32,20.47,3.68,999.17,setl_439,2026-08-24 05:03:00,2026-08-25,captured
pay_7ILBTL1I,ORD_5260,348.96,8.24,1.48,339.24,setl_439,2026-08-23 21:20:00,2026-08-24,captured
pay_HZIDEK70,ORD_5261,1487.94,29.76,5.36,1452.82,setl_439,2026-08-23 21:59:00,2026-08-24,captured
pay_4XX4TS3M,ORD_5262,234.49,4.69,0.84,228.96,setl_439,2026-08-24 04:27:00,2026-08-25,captured
pay_EWVOL6S9,ORD_5263,1308.74,26.17,4.71,1277.86,setl_440,2026-08-24 03:04:00,2026-08-25,captured
pay_8E0J3IKY,ORD_5264,698.55,13.97,2.51,682.07,setl_440,2026-08-24 04:39:00,2026-08-25,captured
pay_B12QZU8D,ORD_5265,1806.84,36.14,6.51,1764.19,setl_440,2026-08-24 02:58:00,2026-08-25,captured
pay_4EXJJ089,ORD_5266,410.03,8.2,1.48,400.35,setl_440,2026-08-23 21:27:00,2026-08-24,captured
pay_5VNFWYRL,ORD_5267,475.46,9.51,1.71,464.24,setl_440,2026-08-23 19:16:00,2026-08-24,captured
pay_ES2QKBF5,ORD_5268,741.97,14.84,2.67,724.46,setl_440,2026-08-24 00:28:00,2026-08-25,captured
pay_A799S297,ORD_5269,1785.28,35.71,6.43,1743.14,setl_440,2026-08-23 22:09:00,2026-08-24,captured
pay_ZNJNSQI1,ORD_5270,1515.07,30.3,5.45,1479.32,setl_440,2026-08-24 06:42:00,2026-08-25,captured
pay_FGFP2GW2,ORD_5271,1528.01,30.56,5.5,1491.95,setl_440,2026-08-24 03:52:00,2026-08-25,captured
pay_E4L0S674,ORD_5272,1005.03,20.1,3.62,981.31,setl_440,2026-08-24 03:56:00,2026-08-25,captured
pay_IN5IBW0F,ORD_5273,867.58,17.35,3.12,847.11,setl_440,2026-08-24 05:30:00,2026-08-25,captured
pay_8M32GVN3,ORD_5274,511.64,10.23,1.84,499.57,setl_441,2026-08-23 19:41:00,2026-08-24,captured
pay_JUNR3BXH,ORD_5275,1561.63,31.23,5.62,1524.78,setl_441,2026-08-24 06:44:00,2026-08-25,captured
pay_EWQEQ7J8,ORD_5276,1244.58,24.89,4.48,1215.21,setl_441,2026-08-24 06:43:00,2026-08-25,captured
pay_LGSQ0QQ5,ORD_5277,1245.73,24.91,4.48,1216.34,setl_441,2026-08-24 06:26:00,2026-08-25,captured
pay_57U2Q4NR,ORD_5278,473.59,9.47,1.7,462.42,setl_441,2026-08-23 19:03:00,2026-08-24,captured
pay_A8ARP89B,ORD_5279,1875.92,37.52,6.75,1831.65,setl_441,2026-08-24 07:19:00,2026-08-25,captured
pay_8DL4WG5W,ORD_5280,1513.01,30.26,5.45,1477.3,setl_441,2026-08-24 03:17:00,2026-08-25,captured
pay_NCIBSXIM,ORD_5281,705.01,14.1,2.54,688.37,setl_441,2026-08-23 22:04:00,2026-08-24,captured
pay_ME59HL13,ORD_5282,1525.84,30.52,5.49,1489.83,setl_442,2026-08-24 03:41:00,2026-08-25,captured
pay_R8N3A55N,ORD_5283,1891.26,37.83,6.81,1846.62,setl_442,2026-08-24 23:58:00,2026-08-26,captured
pay_KMDITJ30,ORD_5284,1554.3,31.09,5.6,1517.61,setl_442,2026-08-23 18:49:00,2026-08-24,captured
pay_6953LDGF,ORD_5285,203.07,4.06,0.73,198.28,setl_442,2026-08-23 17:19:00,2026-08-24,captured
pay_KZC7C53D,ORD_5286,1559.91,31.2,5.62,1523.09,setl_442,2026-08-24 04:12:00,2026-08-25,captured
pay_LWQT408O,ORD_5287,3505.63,70.11,12.62,3422.9,setl_442,2026-08-24 04:36:00,2026-08-25,captured
pay_J1S4P845,ORD_5288,3481.39,69.63,12.53,3399.23,setl_442,2026-08-24 07:03:00,2026-08-25,captured
pay_D8I05391,ORD_5289,998.16,19.96,3.59,974.61,setl_442,2026-08-24 06:26:00,2026-08-25,captured
pay_LQ3JVZ0G,ORD_5290,260.68,5.21,0.94,254.53,setl_442,2026-08-24 07:46:00,2026-08-25,captured
pay_X37B97UA,ORD_5291,2997.03,59.94,10.79,2926.3,setl_443,2026-08-23 20:59:00,2026-08-24,captured
pay_9BC6TVDX,ORD_5292,1499.77,30.0,5.4,1464.37,setl_443,2026-08-24 06:58:00,2026-08-25,captured
pay_QSXJ2J4I,ORD_5293,1301.8,26.04,4.69,1271.07,setl_443,2026-08-23 20:05:00,2026-08-24,captured
pay_U2C5AJ0Y,ORD_5294,989.59,19.79,3.56,966.24,setl_443,2026-08-23 19:53:00,2026-08-24,captured
pay_MD2G5AAT,ORD_5295,434.36,8.69,1.56,424.11,setl_443,2026-08-23 21:08:00,2026-08-24,captured
pay_K2LQQFSL,ORD_5296,3523.87,70.48,12.69,3440.7,setl_443,2026-08-24 08:45:00,2026-08-25,captured
pay_UMTCB7HQ,ORD_5297,1945.46,38.91,7.0,1899.55,setl_443,2026-08-23 23:08:00,2026-08-24,captured
pay_8QDAG4YG,ORD_5298,1916.53,38.33,6.9,1871.3,setl_443,2026-08-23 18:19:00,2026-08-24,captured
pay_7LZMCKJX,ORD_5299,384.8,7.7,1.39,375.71,setl_443,2026-08-24 00:16:00,2026-08-25,captured
pay_V137S9D8,ORD_5300,291.28,5.83,1.05,284.4,setl_443,2026-08-24 08:10:00,2026-08-25,captured
pay_41BX176T,ORD_5301,924.66,18.49,3.33,902.84,setl_444,2026-08-23 18:32:00,2026-08-24,captured
pay_6OZOZENJ,ORD_5302,2974.18,59.48,10.71,2903.99,setl_444,2026-08-24 00:48:00,2026-08-25,captured
pay_WH1RETME,ORD_5303,402.01,8.04,1.45,392.52,setl_444,2026-08-23 17:16:00,2026-08-24,captured
pay_N6S1GIGU,ORD_5304,889.31,17.79,3.2,868.32,setl_444,2026-08-24 06:16:00,2026-08-25,captured
pay_K3WW8OSU,ORD_5305,216.01,4.32,0.78,210.91,setl_444,2026-08-24 03:50:00,2026-08-25,captured
pay_C30GBKER,ORD_5306,1509.84,30.2,5.44,1474.2,setl_444,2026-08-23 21:09:00,2026-08-24,captured
pay_50KOJ4L1,ORD_5307,378.96,7.58,1.36,370.02,setl_444,2026-08-24 04:29:00,2026-08-25,captured
pay_1KDBCHVJ,ORD_5308,889.47,17.79,3.2,868.48,setl_444,2026-08-23 19:31:00,2026-08-24,captured
pay_P5ONYSYT,ORD_5309,278.78,5.58,1.0,272.2,setl_444,2026-08-23 21:48:00,2026-08-24,captured
pay_XDRSSA3J,ORD_5310,1608.35,32.17,5.79,1570.39,setl_444,2026-08-23 21:51:00,2026-08-24,captured
pay_FNV177IW,ORD_5311,1281.95,25.64,4.62,1251.69,setl_445,2026-08-24 07:59:00,2026-08-25,captured
pay_BNT1UZYM,ORD_5312,1646.38,32.93,5.93,1607.52,setl_445,2026-08-24 03:46:00,2026-08-25,captured
pay_PZ8LORSQ,ORD_5313,1327.77,26.56,4.78,1296.43,setl_445,2026-08-23 22:09:00,2026-08-24,captured
pay_91JXLJCH,ORD_5314,1599.51,31.99,5.76,1561.76,setl_445,2026-08-24 08:09:00,2026-08-25,captured
pay_TDABY855,ORD_5315,3458.16,69.16,12.45,3376.55,setl_445,2026-08-24 06:16:00,2026-08-25,captured
pay_5IM2CTYF,ORD_5316,455.71,9.11,1.64,444.96,setl_445,2026-08-24 03:20:00,2026-08-25,captured
pay_4B86ZU04,ORD_5317,477.08,9.54,1.72,465.82,setl_445,2026-08-24 05:06:00,2026-08-25,captured
pay_PGPNEMYT,ORD_5318,1501.92,30.04,5.41,1466.47,setl_445,2026-08-23 21:41:00,2026-08-24,captured
pay_KZNCMK1X,ORD_5319,1304.91,26.1,4.7,1274.11,setl_445,2026-08-24 00:56:00,2026-08-25,captured
pay_C3FF22W2,ORD_5320,945.41,18.91,3.4,923.1,setl_445,2026-08-23 19:11:00,2026-08-24,captured
pay_BIF7SP2Y,ORD_5321,3494.47,69.89,12.58,3412.0,setl_446,2026-08-23 18:47:00,2026-08-24,captured
pay_XAVLER8M,ORD_5322,1195.8,23.92,4.31,1167.57,setl_446,2026-08-24 04:30:00,2026-08-25,captured
pay_YGIAV590,ORD_5323,468.3,9.37,1.69,363.58,setl_446,2026-08-24 01:40:00,2026-08-25,captured
pay_8WJES97J,ORD_5324,320.41,6.41,1.15,312.85,setl_446,2026-08-24 04:23:00,2026-08-25,captured
pay_TPDHGXAP,ORD_5325,472.64,9.45,1.7,461.49,setl_446,2026-08-24 04:59:00,2026-08-25,captured
pay_7Z5PZWS0,ORD_5326,856.79,17.14,3.09,836.56,setl_446,2026-08-24 00:33:00,2026-08-25,captured
pay_CEDV8TXB,ORD_5327,423.13,8.46,1.52,413.15,setl_446,2026-08-23 22:49:00,2026-08-24,captured
pay_XCSXCXU9,ORD_5328,1906.0,38.12,6.86,1861.02,setl_446,2026-08-23 23:07:00,2026-08-24,captured
pay_O70WTJHL,ORD_5329,465.17,9.3,1.67,454.2,setl_446,2026-08-23 21:40:00,2026-08-24,captured
pay_SUNT9QX3,ORD_5330,1566.92,31.34,5.64,1529.94,setl_446,2026-08-24 00:59:00,2026-08-25,captured
pay_GKJFHMU0,ORD_5331,2452.62,49.05,8.83,2394.74,setl_446,2026-08-24 08:37:00,2026-08-25,captured
pay_BFBRN927,ORD_5332,250.43,5.01,0.9,244.52,setl_447,2026-08-23 22:47:00,2026-08-24,captured
pay_NU133GY1,ORD_5333,3507.28,70.15,12.63,3424.5,setl_447,2026-08-23 19:23:00,2026-08-24,captured
pay_ZDBIJ458,ORD_5334,1488.16,29.76,5.36,1453.04,setl_447,2026-08-24 05:31:00,2026-08-25,captured
pay_6GJYCYCR,ORD_5335,1191.14,23.82,4.29,1163.03,setl_447,2026-08-23 23:43:30,2026-08-24,captured
pay_95N28KXO,ORD_5335,1191.14,23.82,4.29,1163.03,setl_447,2026-08-23 23:43:00,2026-08-24,captured
pay_BBEJAGX3,ORD_5336,292.43,5.85,1.05,285.53,setl_447,2026-08-24 04:31:00,2026-08-25,captured
pay_4G5V2NVK,ORD_5337,1890.78,37.82,6.81,1846.15,setl_447,2026-08-24 04:36:00,2026-08-25,captured
pay_3KXZO1TR,ORD_5338,1550.86,31.02,5.58,1514.26,setl_447,2026-08-24 01:39:00,2026-08-25,captured
pay_PHPZABSX,ORD_5339,723.8,14.48,2.61,706.71,setl_447,2026-08-24 05:35:00,2026-08-25,captured
pay_JP8HKAZQ,ORD_5340,2971.08,59.42,10.7,2900.96,setl_447,2026-08-23 18:33:00,2026-08-24,captured
pay_H37K5ID1,ORD_5341,332.72,6.65,1.2,324.87,setl_447,2026-08-23 20:46:00,2026-08-24,captured
pay_D9M0AF63,ORD_5342,1318.96,26.38,4.75,1287.83,setl_448,2026-08-24 06:46:00,2026-08-25,captured
pay_N6HDQ8SZ,ORD_5343,882.17,17.64,3.18,861.35,setl_448,2026-08-24 03:57:00,2026-08-25,captured
pay_8NKAZDP5,ORD_5344,1296.37,25.93,4.67,1265.77,setl_448,2026-08-24 02:28:00,2026-08-25,captured
pay_PZ0D63YE,ORD_5346,1527.05,30.54,5.5,1491.01,setl_448,2026-08-23 19:23:00,2026-08-24,captured
pay_1VS0UFOH,ORD_5347,1044.44,20.89,3.76,1019.79,setl_448,2026-08-23 20:51:00,2026-08-24,captured
pay_TYTW1LK8,ORD_5348,1475.31,29.51,5.31,1440.49,setl_448,2026-08-24 04:29:00,2026-08-25,captured
pay_GJYQ7EY3,ORD_5349,182.29,3.65,0.66,177.98,setl_448,2026-08-24 02:57:00,2026-08-25,captured
pay_PDFDM713,ORD_5350,493.22,9.86,1.77,481.59,setl_448,2026-08-24 00:16:00,2026-08-25,captured
pay_JD3M8TOH,ORD_5351,1207.91,28.51,5.13,1174.27,setl_448,2026-08-24 07:29:00,2026-08-25,captured
pay_ESQ17ZSB,ORD_5352,364.08,7.28,1.31,355.49,setl_448,2026-08-23 18:27:00,2026-08-24,captured
pay_SQZCUZ68,ORD_5353,163.99,3.28,0.59,160.12,setl_449,2026-08-24 08:42:00,2026-08-25,captured
pay_YHWB24RS,ORD_5354,1869.46,37.39,6.73,1825.34,setl_449,2026-08-23 22:36:00,2026-08-24,captured
pay_R6U98ZS5,ORD_5355,1897.69,37.95,6.83,1852.91,setl_449,2026-08-23 22:53:00,2026-08-24,captured
pay_0CMYZZJO,ORD_5356,389.38,7.79,1.4,380.19,setl_449,2026-08-24 01:05:00,2026-08-25,captured
pay_FX0AKN05,ORD_5357,291.62,5.83,1.05,284.74,setl_449,2026-08-23 23:48:00,2026-08-24,captured
pay_JKAE90I2,ORD_5358,2536.27,50.73,9.13,2476.41,setl_449,2026-08-24 04:39:00,2026-08-25,captured
pay_4KYXCE6Q,ORD_5359,735.56,14.71,2.65,718.2,setl_449,2026-08-24 02:57:00,2026-08-25,captured
pay_22O1LIYM,ORD_5360,259.75,5.2,0.94,253.61,setl_449,2026-08-24 02:53:00,2026-08-25,captured
pay_AE3LUT7L,ORD_5361,383.16,7.66,1.38,374.12,setl_449,2026-08-23 23:01:00,2026-08-24,captured
pay_IX9D20GT,ORD_5362,1840.45,36.81,6.63,1797.01,setl_450,2026-08-24 01:32:00,2026-08-25,captured
pay_J9UI8NNP,ORD_5363,2987.83,59.76,10.76,2917.31,setl_450,2026-08-23 17:43:00,2026-08-24,captured
pay_X2KYZEBN,ORD_5364,366.53,7.33,1.32,357.88,setl_450,2026-08-23 23:58:00,2026-08-25,captured
pay_EGJ35JD4,ORD_5365,500.18,10.0,1.8,488.38,setl_450,2026-08-24 08:06:00,2026-08-25,captured
pay_Y50UCAIH,ORD_5366,2462.65,49.25,8.87,2404.53,setl_450,2026-08-24 02:09:00,2026-08-25,captured
pay_L5SE9RLG,ORD_5367,870.73,17.41,3.13,850.19,setl_450,2026-08-23 22:04:00,2026-08-24,captured
pay_B1V4MY8A,ORD_5368,277.16,5.54,1.0,270.62,setl_450,2026-08-23 19:26:00,2026-08-24,captured
pay_DKXILEXX,ORD_5369,1299.24,25.98,4.68,1268.58,setl_450,2026-08-23 22:57:00,2026-08-24,captured
pay_IXVX41DJ,ORD_5370,1534.83,30.7,5.53,1498.6,setl_451,2026-08-23 19:35:00,2026-08-24,captured
pay_YD778Y6U,ORD_5371,930.39,18.61,3.35,908.43,setl_451,2026-08-24 07:04:00,2026-08-25,captured
pay_XBATWZG1,ORD_5372,489.64,9.79,1.76,478.09,setl_451,2026-08-24 04:26:00,2026-08-25,captured
pay_90E0WNO0,ORD_5373,1946.33,38.93,7.01,1900.39,setl_451,2026-08-24 07:11:00,2026-08-25,captured
pay_6F38W2ZD,ORD_5374,937.04,18.74,3.37,914.93,setl_451,2026-08-24 07:54:00,2026-08-25,captured
pay_I0LWQBYA,ORD_5375,1046.72,20.93,3.77,1022.02,setl_451,2026-08-23 21:22:00,2026-08-24,captured
pay_3U73Z8EZ,ORD_5376,1635.66,32.71,5.89,1397.06,setl_451,2026-08-24 08:39:00,2026-08-25,captured
pay_1PO9XLCL,ORD_5377,977.89,19.56,3.52,954.81,setl_451,2026-08-23 17:13:00,2026-08-24,captured
pay_WAALXVGP,ORD_5378,265.6,5.31,0.96,259.33,setl_451,2026-08-24 01:34:00,2026-08-25,captured
pay_K1Y4FEOS,ORD_5379,239.03,4.78,0.86,233.39,setl_452,2026-08-24 03:46:00,2026-08-25,captured
pay_KHWEVSXH,ORD_5380,1171.28,23.43,4.22,1143.63,setl_452,2026-08-24 00:17:00,2026-08-25,captured
pay_BNJWAGJM,ORD_5381,1839.96,36.8,6.62,1796.54,setl_452,2026-08-24 03:46:00,2026-08-25,captured
pay_30Z117J5,ORD_5382,1584.65,31.69,5.7,1547.26,setl_452,2026-08-24 04:10:00,2026-08-25,captured
pay_KN7D1H43,ORD_5383,1922.2,38.44,6.92,1876.84,setl_452,2026-08-23 17:40:00,2026-08-24,captured
pay_6GSFWMSQ,ORD_5384,241.91,4.84,0.87,236.2,setl_452,2026-08-24 03:00:00,2026-08-25,captured
pay_AK43MU2K,ORD_5385,292.83,5.86,1.05,285.92,setl_452,2026-08-24 06:49:00,2026-08-25,captured
pay_HTGYC99Z,ORD_5386,3514.23,70.28,12.65,3431.3,setl_452,2026-08-24 02:08:00,2026-08-25,captured
pay_V5NIDD9N,ORD_5387,1783.77,35.68,6.42,1741.67,setl_452,2026-08-23 20:12:00,2026-08-24,captured
pay_A7KYGL4B,ORD_5388,421.28,8.43,1.52,411.33,setl_452,2026-08-24 06:57:00,2026-08-25,captured
pay_41ZU4JO0,ORD_5389,481.2,9.62,1.73,469.85,setl_453,2026-08-24 07:45:00,2026-08-25,captured
pay_NF15JDO3,ORD_5390,383.02,7.66,1.38,373.98,setl_453,2026-08-23 23:51:00,2026-08-24,captured
pay_OAHNMOQD,ORD_5391,990.62,19.81,3.57,967.24,setl_453,2026-08-24 04:01:00,2026-08-25,captured
pay_W8KVOFLH,ORD_5392,1931.36,38.63,6.95,1885.78,setl_453,2026-08-24 05:40:00,2026-08-25,captured
